2100,9928,1
2100,10024,9
2235,2609,1
2235,2800,1
2235,5362,1
2235,6135,1
2235,7335,3
2344,2347,2
2344,2460,2
2344,4464,2
2344,4921,2
2344,6870,2
2344,7056,2
2344,8139,2
2344,8727,1
2344,9431,1
2347,2460,2
2347,4464,2
2347,4921,2
2347,6870,2
2347,7056,2
2347,8139,2
2347,8727,1
2347,9431,1
2460,4464,2
2460,4921,2
2460,6870,2
2460,7056,2
2460,8139,2
2460,8727,1
2460,9431,1
2500,5714,2
2564,3877,1
2564,7290,1
2564,9186,1
2609,2800,3
2609,5362,1
2609,6135,1
2609,7335,14
2609,7387,1
2800,4777,1
2800,5362,9
2800,6135,2
2800,7335,9
2800,7387,1
2800,10113,1
2911,3877,1
2911,4659,1
2911,5610,2
2911,6531,3
2911,8399,1
2911,8727,1
2912,4659,2
3014,6843,1
3014,7953,1
3014,9670,1
3133,10103,7
3312,4955,1
3312,9140,1
3320,4930,1
3320,4955,1
3320,9798,2
3320,10031,1
3386,6693,2
3499,4921,1
3499,4930,1
3499,5113,1
3499,5119,4
3499,7864,3
3499,9431,1
3499,9687,7
3499,9903,15
3499,10014,1
3533,4932,2
3533,4991,2
3533,5085,1
3533,6512,2
3533,8299,2
3533,9181,1
3533,9926,1
3533,9929,2
3533,10014,1
3533,10024,2
3560,4004,3
3560,6135,2
3560,7387,2
3560,8825,3
3560,9181,1
3560,9449,1
3560,10014,1
3560,10031,2
3877,5610,1
3877,6531,1
3877,7290,1
3877,8399,2
3877,9181,1
3877,9670,1
3877,9926,1
4004,6135,3
4004,7387,2
4004,8825,4
4464,4921,2
4464,6870,2
4464,7056,2
4464,8139,2
4464,8727,1
4464,9431,1
4659,5610,1
4659,6531,1
4659,8727,1
4777,5362,1
4777,6135,1
4777,7335,1
4777,10113,2
4921,4930,1
4921,4932,1
4921,4955,1
4921,5085,4
4921,5119,1
4921,5123,1
4921,6870,2
4921,7056,2
4921,7934,2
4921,8139,12
4921,8727,1
4921,9073,5
4921,9148,2
4921,9181,5
4921,9186,1
4921,9431,10
4921,9525,2
4921,9687,1
4921,9901,1
4921,9903,2
4921,9926,1
4921,9928,1
4921,9953,1
4930,4932,2
4930,4955,2
4930,5085,2
4930,5098,1
4930,5113,1
4930,5119,3
4930,8138,3
4930,9148,1
4930,9178,2
4930,9181,2
4930,9186,1
4930,9903,2
4930,9905,7
4930,9926,2
4930,9928,6
4930,9953,1
4930,10024,1
4932,4955,1
4932,4991,1
4932,5098,4
4932,5113,2
4932,5119,1
4932,5123,1
4932,6512,1
4932,8299,2
4932,9148,2
4932,9178,4
4932,9181,5
4932,9186,2
4932,9903,3
4932,9926,4
4932,9928,1
4932,9929,1
4932,9953,1
4932,10024,1
4955,5098,1
4955,5113,1
4955,5119,4
4955,5123,2
4955,8299,1
4955,9178,1
4955,9181,3
4955,9186,1
4955,9456,1
4955,9798,1
4955,9903,1
4955,9905,2
4955,9926,1
4955,9928,2
4955,9953,2
4955,10014,1
4955,10031,1
4991,6512,2
4991,8299,1
4991,10024,2
5085,5113,1
5085,5123,2
5085,8139,3
5085,9073,1
5085,9148,2
5085,9178,4
5085,9181,2
5085,9456,1
5085,9817,1
5085,9903,1
5085,9905,1
5085,9928,1
5098,5119,1
5098,5123,1
5098,5722,1
5098,7934,1
5098,8300,1
5098,9140,1
5098,9148,1
5098,9178,3
5098,9181,7
5098,9186,1
5098,9903,1
5098,9905,1
5098,9926,1
5098,9928,1
5098,10014,1
5113,5119,2
5113,5123,1
5113,8299,1
5113,9148,2
5113,9178,1
5113,9181,8
5113,9687,1
5113,9901,1
5113,9903,4
5113,9905,1
5113,9926,1
5113,9929,2
5113,10024,1
5119,5123,2
5119,8139,1
5119,8300,1
5119,9148,3
5119,9178,2
5119,9181,3
5119,9186,1
5119,9431,1
5119,9456,2
5119,9687,1
5119,9798,1
5119,9901,1
5119,9903,2
5119,9905,3
5119,9926,6
5119,9928,1
5119,9929,3
5119,9953,1
5119,10031,2
5123,7934,2
5123,8139,1
5123,9073,2
5123,9148,5
5123,9181,4
5123,9525,3
5123,9901,1
5123,9903,3
5123,9905,1
5123,9926,3
5123,9928,2
5123,10014,1
5315,7668,1
5315,8727,1
5362,6135,2
5362,7335,4
5362,7387,1
5362,10113,1
5610,6531,4
5610,8399,2
5610,8727,1
5671,9178,2
5671,9186,1
5671,9905,1
5671,9928,1
5722,9926,1
6135,7335,3
6135,7387,3
6135,8825,3
6135,10113,1
6512,8299,6
6512,10024,9
6531,8399,1
6531,8727,1
6531,9953,1
6843,7953,3
6843,9670,3
6870,7056,2
6870,8139,2
6870,8727,1
6870,9431,1
6870,9929,1
7056,8139,2
7056,8727,1
7056,9431,1
7290,7968,1
7335,7387,1
7335,9901,1
7335,10113,1
7387,8139,1
7387,8825,2
7387,9148,2
7499,8300,4
7499,8925,4
7499,9903,1
7864,9687,2
7864,9903,3
7934,9178,1
7934,9903,1
7953,8138,1
7953,9670,3
7968,7973,1
7968,8138,2
7973,8138,1
8138,8399,1
8138,9186,1
8139,8727,1
8139,9073,1
8139,9181,1
8139,9431,6
8139,9687,1
8139,9928,1
8299,9181,1
8299,9926,1
8299,10024,12
8300,8925,5
8300,9901,1
8399,9186,1
9073,9181,1
9073,9926,4
9097,9929,2
9140,9178,1
9140,9186,2
9140,9905,1
9140,9926,2
9140,9928,1
9140,10024,3
9148,9178,1
9148,9181,2
9148,9186,1
9148,9449,3
9148,9456,1
9148,9525,3
9148,9817,2
9148,9903,7
9148,9905,2
9148,9926,4
9148,9928,4
9148,9929,4
9148,10014,3
9178,9181,2
9178,9186,5
9178,9798,1
9178,9901,1
9178,9903,1
9178,9905,4
9178,9928,5
9178,9929,3
9178,9953,1
9181,9186,1
9181,9456,2
9181,9525,1
9181,9901,3
9181,9903,5
9181,9905,4
9181,9926,6
9181,9928,3
9181,9929,1
9181,9953,5
9181,10014,1
9181,10024,1
9181,10031,1
9186,9456,2
9186,9901,1
9186,9905,1
9186,9928,1
9186,9929,5
9186,10031,1
9431,9687,1
9431,9903,1
9431,10014,1
9449,9456,1
9449,9817,3
9449,9929,4
9449,10014,4
9456,9817,1
9456,9929,1
9456,10014,1
9525,9901,1
9525,9928,2
9670,9926,1
9687,9901,1
9687,9903,8
9798,9903,1
9798,9905,1
9798,9953,2
9798,10031,1
9817,9929,2
9817,10014,2
9901,9905,1
9903,9905,1
9903,9928,2
9903,10024,1
9905,9926,2
9905,9928,2
9905,9929,2
9905,9953,6
9926,9928,2
9926,9929,1
9926,9953,1
9926,10014,1
9926,10024,1
9926,10031,2
9928,9929,1
9928,10014,1
9929,10014,5
9929,10024,1
