25307,139669,5
25307,140217,8
25307,140341,13
25307,140362,5
25307,140379,15
25307,140530,3
25307,140554,8
25307,144526,8
25307,158216,1
25332,41270,6
25332,54238,4
25332,54441,1
25332,54722,21
25332,54763,2
25332,54789,4
25332,55161,3
25332,61614,12
25332,63916,2
25332,77582,3
25332,80470,2
25332,80820,7
25332,81923,10
25332,81941,1
25332,81957,1
25332,82021,8
25332,84633,2
25332,84732,7
25332,96445,12
25332,96467,1
25332,96488,4
25332,96714,2
25332,104171,13
25332,108116,2
25332,112105,4
25332,113230,1
25332,133688,4
25332,140217,3
25332,140341,15
25332,140362,1
25332,140379,4
25332,140530,1
25332,140554,3
25332,144526,6
25332,158216,6
25608,41270,2
25608,53879,3
25608,54238,5
25608,54441,2
25608,54722,3
25608,54763,11
25608,54789,4
25608,55113,1
25608,55161,2
25608,61614,12
25608,63916,1
25608,80470,9
25608,80820,12
25608,81923,4
25608,81941,8
25608,81957,4
25608,84638,1
25608,84732,5
25608,96445,1
25608,96467,5
25608,96488,2
25608,96683,1
25608,96714,5
25608,104171,13
25608,108116,8
25608,112105,1
25608,133688,1
25608,140217,4
25608,140341,6
25608,140362,7
25608,140379,3
25608,140530,2
25608,140554,3
25608,158216,2
41270,53879,6
41270,54238,11
41270,54441,5
41270,54722,14
41270,54763,11
41270,54789,3
41270,55113,2
41270,55161,2
41270,61466,1
41270,61614,33
41270,63916,1
41270,80820,7
41270,81923,13
41270,81941,6
41270,81957,5
41270,82021,3
41270,84633,1
41270,96445,11
41270,96467,7
41270,96488,6
41270,96683,1
41270,96714,8
41270,104171,24
41270,108116,3
41270,112105,3
41270,113230,6
41270,121942,2
41270,133688,1
41270,140217,12
41270,140341,7
41270,140362,5
41270,140379,8
41270,140530,1
41270,140554,4
41270,144526,3
41270,158216,1
53879,54238,5
53879,54441,2
53879,61614,13
53879,63916,5
53879,80470,2
53879,81923,2
53879,81957,14
53879,84633,1
53879,84732,5
53879,96488,14
53879,96683,2
53879,96714,3
53879,104171,12
53879,108116,4
53879,113230,5
53879,121942,2
53879,140217,2
53879,140379,29
53879,140530,1
53879,140554,1
54238,54441,8
54238,54722,17
54238,54763,9
54238,54789,3
54238,55161,2
54238,61614,25
54238,63916,2
54238,77582,4
54238,80470,5
54238,80820,16
54238,81923,12
54238,81941,6
54238,81957,5
54238,82021,3
54238,84633,4
54238,84638,3
54238,84732,6
54238,96445,7
54238,96467,6
54238,96488,5
54238,96714,5
54238,104171,10
54238,108116,4
54238,112105,4
54238,113230,5
54238,121942,4
54238,133688,8
54238,140217,5
54238,140341,13
54238,140362,10
54238,140379,6
54238,140554,5
54238,144526,1
54238,158216,3
54441,54722,1
54441,61614,12
54441,63916,5
54441,77582,1
54441,80470,3
54441,80820,5
54441,81923,9
54441,81957,3
54441,82021,4
54441,84638,1
54441,84732,6
54441,96445,5
54441,96714,21
54441,104171,10
54441,108116,2
54441,112105,3
54441,113230,7
54441,121942,1
54441,133688,3
54441,140217,1
54441,140341,5
54441,140362,2
54441,140379,2
54441,140530,2
54441,140554,27
54441,144526,4
54441,158216,3
54722,61466,2
54722,61614,45
54722,63916,10
54722,77582,20
54722,80470,14
54722,80820,29
54722,81923,89
54722,81941,2
54722,81957,3
54722,82021,49
54722,84633,6
54722,84638,4
54722,84732,16
54722,96445,70
54722,96467,1
54722,96488,2
54722,96683,3
54722,96714,10
54722,104171,26
54722,108116,9
54722,112105,32
54722,113230,5
54722,121942,3
54722,133688,49
54722,139669,25
54722,140217,9
54722,140341,132
54722,140362,3
54722,140379,1
54722,140530,3
54722,140554,6
54722,144526,25
54722,158216,26
54763,61614,21
54763,63916,4
54763,80470,14
54763,80820,10
54763,81923,1
54763,81941,30
54763,84732,11
54763,96467,29
54763,96714,4
54763,104171,9
54763,108116,3
54763,113230,1
54763,121942,4
54763,140217,4
54763,140362,54
54763,140554,2
54789,61614,13
54789,63916,2
54789,80470,1
54789,80820,5
54789,81941,1
54789,81957,16
54789,84633,4
54789,84732,1
54789,96488,14
54789,96714,1
54789,104171,9
54789,108116,8
54789,113230,1
54789,121942,1
54789,140217,3
54789,140362,2
54789,140379,20
55113,61466,27
55113,61614,4
55113,77582,2
55113,80470,3
55113,80820,2
55113,81923,5
55113,81941,3
55113,82021,1
55113,96445,4
55113,96467,1
55113,96488,1
55113,96683,38
55113,96714,2
55113,104171,2
55113,108116,1
55113,112105,5
55113,113230,1
55113,121942,1
55113,133688,5
55113,140217,2
55113,140341,6
55113,140530,32
55113,144526,1
55161,61614,11
55161,80470,2
55161,80820,6
55161,81923,3
55161,81941,4
55161,84732,2
55161,96445,2
55161,96683,1
55161,96714,16
55161,104171,7
55161,108116,2
55161,112105,1
55161,113230,2
55161,133688,4
55161,140217,3
55161,140341,2
55161,140362,3
55161,140554,22
55161,144526,2
61466,77582,2
61466,80470,1
61466,81923,1
61466,81941,2
61466,81957,2
61466,82021,1
61466,84732,1
61466,96488,2
61466,96683,21
61466,112105,2
61466,133688,4
61466,139669,2
61466,140341,2
61466,140379,1
61466,140530,18
61466,144526,2
61614,63916,5
61614,77582,8
61614,80470,20
61614,80820,58
61614,81923,23
61614,81941,14
61614,81957,15
61614,82021,17
61614,84633,4
61614,84638,8
61614,84732,23
61614,96445,30
61614,96467,12
61614,96488,13
61614,96683,3
61614,96714,22
61614,104171,45
61614,108116,21
61614,112105,7
61614,113230,10
61614,121942,23
61614,133688,26
61614,139669,3
61614,140217,31
61614,140341,35
61614,140362,23
61614,140379,24
61614,140530,2
61614,140554,14
61614,144526,8
61614,158216,5
63916,77582,2
63916,80470,1
63916,80820,5
63916,81923,6
63916,81941,1
63916,81957,4
63916,82021,1
63916,84633,1
63916,84638,3
63916,84732,1
63916,96445,2
63916,96467,2
63916,96488,1
63916,104171,2
63916,108116,1
63916,112105,1
63916,133688,1
63916,140217,1
63916,140341,10
63916,140362,2
63916,140379,5
63916,140554,1
63916,158216,2
77582,80820,4
77582,81923,8
77582,82021,4
77582,84638,1
77582,84732,2
77582,96445,6
77582,96683,1
77582,96714,1
77582,104171,2
77582,108116,2
77582,112105,3
77582,113230,1
77582,121942,1
77582,133688,5
77582,139669,3
77582,140341,15
77582,144526,6
77582,158216,3
80470,80820,9
80470,81923,9
80470,81941,7
80470,82021,8
80470,84633,1
80470,84732,12
80470,96445,6
80470,96467,6
80470,96488,2
80470,96683,2
80470,96714,8
80470,104171,6
80470,108116,2
80470,112105,5
80470,113230,1
80470,121942,1
80470,133688,4
80470,139669,2
80470,140217,2
80470,140341,11
80470,140362,8
80470,140379,3
80470,140530,3
80470,140554,4
80470,144526,2
80470,158216,5
80820,81923,23
80820,81941,6
80820,81957,4
80820,82021,12
80820,84633,4
80820,84638,6
80820,84732,10
80820,96445,14
80820,96467,4
80820,96488,3
80820,96683,1
80820,96714,10
80820,104171,20
80820,108116,14
80820,112105,8
80820,113230,4
80820,121942,12
80820,133688,23
80820,139669,3
80820,140217,11
80820,140341,28
80820,140362,9
80820,140379,1
80820,140530,1
80820,140554,8
80820,144526,5
80820,158216,6
81923,82021,18
81923,84633,2
81923,84638,4
81923,84732,8
81923,96445,40
81923,96683,4
81923,96714,6
81923,104171,19
81923,108116,7
81923,112105,23
81923,113230,7
81923,121942,5
81923,133688,30
81923,139669,12
81923,140217,8
81923,140341,66
81923,140362,1
81923,140530,1
81923,140554,9
81923,144526,16
81923,158216,22
81941,84633,2
81941,84732,4
81941,96467,19
81941,96683,3
81941,96714,2
81941,104171,8
81941,108116,4
81941,113230,1
81941,121942,3
81941,140217,6
81941,140362,35
81941,140530,1
81941,140554,2
81957,84633,5
81957,96445,1
81957,96488,13
81957,96714,6
81957,104171,17
81957,108116,4
81957,113230,2
81957,121942,2
81957,140217,3
81957,140341,1
81957,140379,31
81957,140554,1
82021,84633,2
82021,84732,8
82021,96445,24
82021,96683,2
82021,96714,4
82021,104171,9
82021,108116,2
82021,112105,12
82021,113230,3
82021,133688,14
82021,139669,8
82021,140217,4
82021,140341,41
82021,140530,1
82021,140554,3
82021,144526,13
82021,158216,12
84633,84732,2
84633,96445,1
84633,96467,1
84633,96488,3
84633,104171,7
84633,112105,1
84633,113230,5
84633,121942,1
84633,133688,3
84633,140217,6
84633,140341,3
84633,140362,2
84633,140379,7
84633,140530,2
84638,84732,1
84638,96714,1
84638,104171,2
84638,108116,1
84638,112105,1
84638,113230,1
84638,133688,2
84638,139669,1
84638,140217,2
84638,140341,3
84638,140362,1
84732,96445,11
84732,96467,6
84732,96488,2
84732,96683,1
84732,96714,6
84732,104171,17
84732,108116,3
84732,112105,3
84732,113230,2
84732,133688,7
84732,139669,1
84732,140217,8
84732,140341,17
84732,140362,7
84732,140379,4
84732,140530,1
84732,140554,6
84732,144526,7
84732,158216,4
96445,96714,1
96445,104171,21
96445,108116,3
96445,112105,7
96445,113230,4
96445,121942,2
96445,133688,19
96445,139669,11
96445,140217,7
96445,140341,57
96445,140379,1
96445,140530,3
96445,140554,3
96445,144526,25
96445,158216,20
96467,104171,8
96467,108116,4
96467,113230,3
96467,121942,1
96467,140217,2
96467,140362,26
96488,104171,13
96488,108116,2
96488,113230,5
96488,121942,2
96488,140217,1
96488,140341,1
96488,140362,1
96488,140379,24
96488,140530,1
96683,104171,1
96683,108116,1
96683,112105,4
96683,113230,1
96683,121942,1
96683,133688,1
96683,140341,5
96683,140362,2
96683,140379,1
96683,140530,35
96683,144526,2
96683,158216,1
96714,104171,13
96714,108116,3
96714,112105,5
96714,113230,4
96714,133688,2
96714,140217,2
96714,140341,9
96714,140362,4
96714,140379,4
96714,140554,37
96714,158216,1
104171,108116,16
104171,112105,4
104171,113230,10
104171,121942,6
104171,133688,8
104171,140217,15
104171,140341,29
104171,140362,13
104171,140379,19
104171,140530,1
104171,140554,9
104171,144526,6
104171,158216,7
108116,112105,6
108116,113230,2
108116,121942,4
108116,133688,5
108116,140217,4
108116,140341,8
108116,140362,3
108116,140379,6
108116,140530,1
108116,140554,3
108116,144526,1
108116,158216,1
112105,113230,5
112105,133688,7
112105,139669,4
112105,140217,2
112105,140341,27
112105,140362,2
112105,140530,4
112105,140554,10
112105,144526,5
112105,158216,4
113230,133688,5
113230,140217,9
113230,140341,7
113230,140362,2
113230,140379,4
113230,140530,4
113230,140554,6
113230,144526,6
113230,158216,2
121942,133688,2
121942,140217,8
121942,140341,2
121942,140362,5
121942,140379,1
121942,140530,1
121942,140554,1
133688,139669,9
133688,140217,6
133688,140341,32
133688,140362,1
133688,140530,1
133688,140554,4
133688,144526,11
133688,158216,8
139669,140217,1
139669,144526,7
139669,158216,4
140217,140341,9
140217,140362,6
140217,140379,5
140217,140530,2
140217,140554,2
140217,144526,2
140217,158216,5
140341,140554,1
140341,144526,20
140341,158216,25
140362,140554,1
140530,144526,2
140554,144526,2
140554,158216,1
144526,158216,12
